backbone,variant,seed,system,condition,replicate,sd_nmae,sd_nrmse,mae_relative_change,mean_sd_normalized_prediction_change,no_op_deletion
timer_xl,raw,17,pmsm,insertion_4,rep0,0.056032617275623496,0.14709285589876095,5.99625427232533,0.01597044336018229,False
timer_xl,full,17,pmsm,insertion_4,rep0,0.05052467883815472,0.13709110223694906,2.3719276860098004,0.009879457203606692,False
timer_xl,raw,17,pmsm,permutation,rep1,0.05316801844582884,0.14335715129262266,0.5773257854132297,0.00981254566215216,False
timer_xl,full,17,pmsm,permutation,rep1,0.0493834868011678,0.13732962684644398,0.05967095577896764,0.00670697957768748,False
timer_xl,raw,17,pmsm,deletion_30,rep1,0.052862827710557225,0.14372604126320443,0.0,0.0,True
timer_xl,full,17,pmsm,deletion_30,rep1,0.04935403677570824,0.13868075893223475,0.0,0.0,True
timer_xl,raw,17,pmsm,deletion_50,rep1,0.052862827710557225,0.14372604126320443,0.0,0.0,True
timer_xl,full,17,pmsm,deletion_50,rep1,0.04935403677570824,0.13868075893223475,0.0,0.0,True
timer_xl,raw,17,pmsm,insertion_1,rep1,0.053541018744162346,0.14554633315883722,1.2829261372820477,0.005476750961906921,False
timer_xl,full,17,pmsm,insertion_1,rep1,0.04967443244721139,0.13928951454509667,0.6491782484970843,0.004035244749254473,False
timer_xl,raw,17,pmsm,insertion_4,rep1,0.05517048437567939,0.1459882488035404,4.365367433156253,0.01422708249785621,False
timer_xl,full,17,pmsm,insertion_4,rep1,0.050054744724230486,0.1375310232286355,1.4197581278035054,0.0090406797090251,False
timer_xl,raw,17,pmsm,permutation,rep2,0.05385370628597983,0.1442430593050275,1.8744335449628613,0.010461377550898175,False
timer_xl,full,17,pmsm,permutation,rep2,0.04976157835266281,0.1383482183682784,0.8257512527428457,0.0070390992716853895,False
timer_xl,raw,17,pmsm,deletion_30,rep2,0.052862827710557225,0.14372604126320443,0.0,0.0,True
timer_xl,full,17,pmsm,deletion_30,rep2,0.04935403677570824,0.13868075893223475,0.0,0.0,True
timer_xl,raw,17,pmsm,deletion_50,rep2,0.052862827710557225,0.14372604126320443,0.0,0.0,True
timer_xl,full,17,pmsm,deletion_50,rep2,0.04935403677570824,0.13868075893223475,0.0,0.0,True
timer_xl,raw,17,pmsm,insertion_1,rep2,0.05315050220961013,0.1436288471940964,0.5441905238743994,0.005622267784722082,False
timer_xl,full,17,pmsm,insertion_1,rep2,0.049377535918300665,0.13784443064275312,0.047613415492686606,0.00399104060161809,False
timer_xl,raw,17,pmsm,insertion_4,rep2,0.05628032732153632,0.1474015587757788,6.464844502248579,0.017278974992928856,False
timer_xl,full,17,pmsm,insertion_4,rep2,0.05044778370353661,0.1364219508043694,2.216124554915244,0.010653569005961039,False
timer_xl,raw,17,steel_industry,reference,rep0,0.288963351419236,0.5122434085665976,0.0,0.0,False
timer_xl,full,17,steel_industry,reference,rep0,0.29386523495182487,0.5426026592460912,0.0,0.0,False
timer_xl,raw,17,steel_industry,legal_gauge_direct,rep0,0.29143314819312705,0.5142957656138666,0.8547093469675859,0.012888386936300249,False
timer_xl,full,17,steel_industry,legal_gauge_direct,rep0,0.2954861249109966,0.5431561774414988,0.5515759492399352,0.010084517990249047,False
timer_xl,raw,17,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.28896334934157464,0.5122434061854388,-7.190051443117795e-07,1.9591290793418054e-07,False
timer_xl,full,17,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.2938652327252701,0.5426026561383503,-7.576788640939469e-07,1.695134075048721e-07,False
timer_xl,raw,17,steel_industry,permutation,rep0,0.3058138256064236,0.5270945567713843,5.831353389427041,0.08513730079730823,False
timer_xl,full,17,steel_industry,permutation,rep0,0.30798678734452556,0.5569907634709913,4.805451857895249,0.07056863853543766,False
timer_xl,raw,17,steel_industry,deletion_30,rep0,0.3000024308783963,0.5200426847467581,3.8202351284140734,0.08018201970130702,False
timer_xl,full,17,steel_industry,deletion_30,rep0,0.3015932889958681,0.54811431093766,2.629795268334534,0.06649239741150724,False
timer_xl,raw,17,steel_industry,deletion_50,rep0,0.3000024308783963,0.5200426847467581,3.8202351284140734,0.08018201970130702,False
timer_xl,full,17,steel_industry,deletion_50,rep0,0.3015932889958681,0.54811431093766,2.629795268334534,0.06649239741150724,False
timer_xl,raw,17,steel_industry,insertion_1,rep0,0.2898786750694612,0.5117141448654224,0.3167611552570948,0.05836009438403466,False
timer_xl,full,17,steel_industry,insertion_1,rep0,0.29466341280624847,0.5433362495072481,0.2716135695855382,0.04847266695504295,False
timer_xl,raw,17,steel_industry,insertion_4,rep0,0.31174110695031637,0.5349947716885837,7.882575911169365,0.139010725796628,False
timer_xl,full,17,steel_industry,insertion_4,rep0,0.3146698062096867,0.5678341208970562,7.07962997435625,0.11646948672667735,False
timer_xl,raw,17,steel_industry,permutation,rep1,0.32059967358898345,0.5399117812219623,10.948212641626153,0.11781972024409587,False
timer_xl,full,17,steel_industry,permutation,rep1,0.3186905369559945,0.5671812464521212,8.447852638383502,0.0934137803471677,False
timer_xl,raw,17,steel_industry,deletion_30,rep1,0.3000024308783963,0.5200426847467581,3.8202351284140734,0.08018201970130702,False
timer_xl,full,17,steel_industry,deletion_30,rep1,0.3015932889958681,0.54811431093766,2.629795268334534,0.06649239741150724,False
timer_xl,raw,17,steel_industry,deletion_50,rep1,0.3000024308783963,0.5200426847467581,3.8202351284140734,0.08018201970130702,False
timer_xl,full,17,steel_industry,deletion_50,rep1,0.3015932889958681,0.54811431093766,2.629795268334534,0.06649239741150724,False
timer_xl,raw,17,steel_industry,insertion_1,rep1,0.29127864488882765,0.5138399128363099,0.8012412156144233,0.0565408409430056,False
timer_xl,full,17,steel_industry,insertion_1,rep1,0.2953251947198903,0.5445528374271806,0.4968126863678757,0.046862547434058606,False
timer_xl,raw,17,steel_industry,insertion_4,rep1,0.3144599268489905,0.5380700417887715,8.823463357733319,0.14046139434403407,False
timer_xl,full,17,steel_industry,insertion_4,rep1,0.317069083315351,0.5719976196520242,7.896084872826159,0.11768346868112206,False
timer_xl,raw,17,steel_industry,permutation,rep2,0.3098894335681869,0.5308474414777151,7.241777217135992,0.11098620632926859,False
timer_xl,full,17,steel_industry,permutation,rep2,0.3126673740011327,0.5624375092311157,6.39821823510025,0.09291668517820992,False
timer_xl,raw,17,steel_industry,deletion_30,rep2,0.3000024308783963,0.5200426847467581,3.8202351284140734,0.08018201970130702,False
timer_xl,full,17,steel_industry,deletion_30,rep2,0.3015932889958681,0.54811431093766,2.629795268334534,0.06649239741150724,False
timer_xl,raw,17,steel_industry,deletion_50,rep2,0.3000024308783963,0.5200426847467581,3.8202351284140734,0.08018201970130702,False
timer_xl,full,17,steel_industry,deletion_50,rep2,0.3015932889958681,0.54811431093766,2.629795268334534,0.06649239741150724,False
timer_xl,raw,17,steel_industry,insertion_1,rep2,0.2896120168759634,0.5114693463541634,0.22448018184364482,0.05799662370368182,False
timer_xl,full,17,steel_industry,insertion_1,rep2,0.2943757734946836,0.542912020615139,0.17373220174969894,0.04791411627309538,False
timer_xl,raw,17,steel_industry,insertion_4,rep2,0.31197061598798487,0.5341006731273754,7.96200087511072,0.1407393888056256,False
timer_xl,full,17,steel_industry,insertion_4,rep2,0.31570234781202855,0.569042126368702,7.430995661594197,0.11846783369803514,False
timer_xl,raw,29,building_energy,reference,rep0,0.24261317825635279,0.39116044302296654,0.0,0.0,False
timer_xl,full,29,building_energy,reference,rep0,0.24175066257059313,0.39864616684958604,0.0,0.0,False
timer_xl,raw,29,building_energy,legal_gauge_direct,rep0,0.2688708424420679,0.4215189382066579,10.822851575675907,0.07529490791036689,False
timer_xl,full,29,building_energy,legal_gauge_direct,rep0,0.256039671485838,0.4121049539184284,5.910638987834149,0.05737675639270842,False
timer_xl,raw,29,building_energy,legal_gauge_canonical_preprocessing,rep0,0.24261289236988473,0.3911594183741756,-0.00011783633111495107,2.5049279094155122e-05,False
timer_xl,full,29,building_energy,legal_gauge_canonical_preprocessing,rep0,0.2417569657095332,0.3986473087203716,0.0026072892099104905,2.5568509031517465e-05,False
timer_xl,raw,29,building_energy,permutation,rep0,0.24886993904421278,0.3978708994893758,2.5789039296327587,0.05439432419747353,False
timer_xl,full,29,building_energy,permutation,rep0,0.2449653569635581,0.4022620742033541,1.3297561871319585,0.04394051009616815,False
timer_xl,raw,29,building_energy,deletion_30,rep0,0.24261317825635279,0.39116044302296654,0.0,0.0,True
timer_xl,full,29,building_energy,deletion_30,rep0,0.24175066257059313,0.39864616684958604,0.0,0.0,True
timer_xl,raw,29,building_energy,deletion_50,rep0,0.24261317825635279,0.39116044302296654,0.0,0.0,True
timer_xl,full,29,building_energy,deletion_50,rep0,0.24175066257059313,0.39864616684958604,0.0,0.0,True
timer_xl,raw,29,building_energy,insertion_1,rep0,0.24251808174167505,0.3902841495376419,-0.039196763902593634,0.014943686103299561,False
timer_xl,full,29,building_energy,insertion_1,rep0,0.24169082738970443,0.3980336830653433,-0.024750782584193054,0.013729499806115332,False
timer_xl,raw,29,building_energy,insertion_4,rep0,0.2462727968103522,0.39164165954911334,1.508417053146438,0.04757817904096927,False
timer_xl,full,29,building_energy,insertion_4,rep0,0.24281853453482835,0.398037081400353,0.44172452430131237,0.03838322540325083,False
timer_xl,raw,29,building_energy,permutation,rep1,0.24457941615363452,0.3927820402657295,0.8104415066868986,0.05479042911258613,False
timer_xl,full,29,building_energy,permutation,rep1,0.2424462506641532,0.3998356012034702,0.2877295500097965,0.04505514251235359,False
timer_xl,raw,29,building_energy,deletion_30,rep1,0.24261317825635279,0.39116044302296654,0.0,0.0,True
timer_xl,full,29,building_energy,deletion_30,rep1,0.24175066257059313,0.39864616684958604,0.0,0.0,True
timer_xl,raw,29,building_energy,deletion_50,rep1,0.24261317825635279,0.39116044302296654,0.0,0.0,True
timer_xl,full,29,building_energy,deletion_50,rep1,0.24175066257059313,0.39864616684958604,0.0,0.0,True
timer_xl,raw,29,building_energy,insertion_1,rep1,0.2425171031939433,0.38998261283044255,-0.03960010049741669,0.01523377279811787,False
timer_xl,full,29,building_energy,insertion_1,rep1,0.2414532092052222,0.39781192129616766,-0.12304138578486112,0.013998068700307073,False
timer_xl,raw,29,building_energy,insertion_4,rep1,0.24591169557002643,0.3910499040709182,1.3595787901464762,0.04747446048939541,False
timer_xl,full,29,building_energy,insertion_4,rep1,0.24252173474852454,0.39718351648261707,0.3189534910607472,0.03892806831203027,False
timer_xl,raw,29,building_energy,permutation,rep2,0.247279144691587,0.3962513342089405,1.9232122792208761,0.05197227701646485,False
timer_xl,full,29,building_energy,permutation,rep2,0.24415536533394616,0.40199437263604726,0.9947036908950935,0.04160961932497933,False
timer_xl,raw,29,building_energy,deletion_30,rep2,0.24261317825635279,0.39116044302296654,0.0,0.0,True
timer_xl,full,29,building_energy,deletion_30,rep2,0.24175066257059313,0.39864616684958604,0.0,0.0,True
timer_xl,raw,29,building_energy,deletion_50,rep2,0.24261317825635279,0.39116044302296654,0.0,0.0,True
timer_xl,full,29,building_energy,deletion_50,rep2,0.24175066257059313,0.39864616684958604,0.0,0.0,True
timer_xl,raw,29,building_energy,insertion_1,rep2,0.24203791109856312,0.3894092386571892,-0.23711290620075376,0.015680832861837392,False
timer_xl,full,29,building_energy,insertion_1,rep2,0.24106126878666131,0.39716351896845864,-0.28516727797199826,0.014905700916143206,False
timer_xl,raw,29,building_energy,insertion_4,rep2,0.2463735162905357,0.3919861374182745,1.5499314840225376,0.04772596802076999,False
timer_xl,full,29,building_energy,insertion_4,rep2,0.24276403927853216,0.3975186283086614,0.41918259795590274,0.0388342219000785,False
timer_xl,raw,29,hydraulic,reference,rep0,0.05985957260040117,0.1121057143494183,0.0,0.0,False
timer_xl,full,29,hydraulic,reference,rep0,0.06779518528310283,0.12248717515219851,0.0,0.0,False
timer_xl,raw,29,hydraulic,legal_gauge_direct,rep0,0.9794102525754476,1.274631622988471,1536.1798289366398,0.964248618999062,False
timer_xl,full,29,hydraulic,legal_gauge_direct,rep0,0.5724139401309165,0.7869571259952786,744.3283070038074,0.5430147876189143,False
timer_xl,raw,29,hydraulic,legal_gauge_canonical_preprocessing,rep0,0.05985948328928645,0.11210488732846602,-0.00014920105648741355,2.332280191801664e-05,False
timer_xl,full,29,hydraulic,legal_gauge_canonical_preprocessing,rep0,0.06779477462027081,0.12248631825032134,-0.0006057404081216688,1.3694052929604018e-05,False
timer_xl,raw,29,hydraulic,permutation,rep0,0.0660718408016673,0.11882545415845891,10.378069757926212,0.030077003929295784,False
timer_xl,full,29,hydraulic,permutation,rep0,0.07090974114697175,0.12480673583327266,4.594066453042345,0.01759694028672814,False
timer_xl,raw,29,hydraulic,deletion_30,rep0,0.05985957260040117,0.1121057143494183,0.0,0.0,True
timer_xl,full,29,hydraulic,deletion_30,rep0,0.06779518528310283,0.12248717515219851,0.0,0.0,True
timer_xl,raw,29,hydraulic,deletion_50,rep0,0.05985957260040117,0.1121057143494183,0.0,0.0,True
timer_xl,full,29,hydraulic,deletion_50,rep0,0.06779518528310283,0.12248717515219851,0.0,0.0,True
timer_xl,raw,29,hydraulic,insertion_1,rep0,0.05936457058709772,0.11221799026614862,-0.8269387698570552,0.009914795972856398,False
timer_xl,full,29,hydraulic,insertion_1,rep0,0.06844860263307963,0.12320843565930299,0.9638108476999196,0.0058510641310260715,False
timer_xl,raw,29,hydraulic,insertion_4,rep0,0.060471929201422504,0.10765739175775527,1.0229885955069795,0.025080416879336702,False
timer_xl,full,29,hydraulic,insertion_4,rep0,0.07111262166447867,0.12452499780441204,4.893321505830706,0.014815352548461218,False
timer_xl,raw,29,hydraulic,permutation,rep1,0.0681718012932264,0.1316943099176513,13.886214571417653,0.032434378079189655,False
timer_xl,full,29,hydraulic,permutation,rep1,0.07056495109978289,0.12855195245999604,4.085490444659046,0.018887155276556773,False
timer_xl,raw,29,hydraulic,deletion_30,rep1,0.05985957260040117,0.1121057143494183,0.0,0.0,True
timer_xl,full,29,hydraulic,deletion_30,rep1,0.06779518528310283,0.12248717515219851,0.0,0.0,True
timer_xl,raw,29,hydraulic,deletion_50,rep1,0.05985957260040117,0.1121057143494183,0.0,0.0,True
timer_xl,full,29,hydraulic,deletion_50,rep1,0.06779518528310283,0.12248717515219851,0.0,0.0,True
timer_xl,raw,29,hydraulic,insertion_1,rep1,0.05954506356713356,0.11121368052890494,-0.5254114247810526,0.009994637123843785,False
timer_xl,full,29,hydraulic,insertion_1,rep1,0.0685588133303046,0.12288486263495546,1.1263750427304986,0.005888402869993492,False
timer_xl,raw,29,hydraulic,insertion_4,rep1,0.06021950263358217,0.10891881488300251,0.6012906834195864,0.02505174470621304,False
timer_xl,full,29,hydraulic,insertion_4,rep1,0.0713190368511464,0.1257197228353537,5.197790305208971,0.014795351485571063,False
timer_xl,raw,29,hydraulic,permutation,rep2,0.06527704356488576,0.12150627987280582,9.05030010930663,0.0331636162749421,False
timer_xl,full,29,hydraulic,permutation,rep2,0.07147420053626856,0.12830274605617772,5.426661550968115,0.019374824700318722,False
timer_xl,raw,29,hydraulic,deletion_30,rep2,0.05985957260040117,0.1121057143494183,0.0,0.0,True
timer_xl,full,29,hydraulic,deletion_30,rep2,0.06779518528310283,0.12248717515219851,0.0,0.0,True
timer_xl,raw,29,hydraulic,deletion_50,rep2,0.05985957260040117,0.1121057143494183,0.0,0.0,True
timer_xl,full,29,hydraulic,deletion_50,rep2,0.06779518528310283,0.12248717515219851,0.0,0.0,True
timer_xl,raw,29,hydraulic,insertion_1,rep2,0.05949617056696099,0.11275965602125035,-0.6070909257339774,0.00988286744453555,False
timer_xl,full,29,hydraulic,insertion_1,rep2,0.06854111447503267,0.12341998993030166,1.1002686825250851,0.005805353717378815,False
timer_xl,raw,29,hydraulic,insertion_4,rep2,0.06138301576812784,0.11129727820668711,2.5450284750553998,0.025211616928917845,False
timer_xl,full,29,hydraulic,insertion_4,rep2,0.07160825917737942,0.12607488247005555,5.624402202536594,0.014881264241943233,False
timer_xl,raw,29,metropt,reference,rep0,0.3740621023437259,0.9256904649520469,0.0,0.0,False
timer_xl,full,29,metropt,reference,rep0,0.3732034729615162,0.9341721446817537,0.0,0.0,False
timer_xl,raw,29,metropt,legal_gauge_direct,rep0,0.3728040362622506,0.9309333253509458,-0.3363254586852604,0.01197215146737509,False
timer_xl,full,29,metropt,legal_gauge_direct,rep0,0.372086495768654,0.9392843035535205,-0.299294426174157,0.011422231487123553,False
timer_xl,raw,29,metropt,legal_gauge_canonical_preprocessing,rep0,0.37406245124816756,0.9256907714889779,9.327446952589469e-05,3.492970938119244e-05,False
timer_xl,full,29,metropt,legal_gauge_canonical_preprocessing,rep0,0.3732037208022073,0.9341723187433536,6.64089991442296e-05,3.292620882009369e-05,False
timer_xl,raw,29,metropt,permutation,rep0,0.40067930753244,0.9229450360601563,7.115718224845868,0.09781818837514956,False
timer_xl,full,29,metropt,permutation,rep0,0.40040090318635363,0.9351343711906204,7.287560860303666,0.09562792988661849,False
timer_xl,raw,29,metropt,deletion_30,rep0,0.39373908080310877,0.9210053621522142,5.260350710776285,0.09906653383090092,False
timer_xl,full,29,metropt,deletion_30,rep0,0.38927683373918687,0.9289049956784662,4.306862594316785,0.10315122461536873,False
timer_xl,raw,29,metropt,deletion_50,rep0,0.39955718390302447,0.9213333076438719,6.815734980784316,0.11037349222530808,False
timer_xl,full,29,metropt,deletion_50,rep0,0.3922491972269818,0.9291048483800692,5.103308421631314,0.11007260288251038,False
timer_xl,raw,29,metropt,insertion_1,rep0,0.381072283017044,0.926361420467593,1.8740686718582422,0.02764929228120639,False
timer_xl,full,29,metropt,insertion_1,rep0,0.3812320703375514,0.9367292290677226,2.151265451075557,0.02786070222766701,False
timer_xl,raw,29,metropt,insertion_4,rep0,0.4024774326339644,0.9311086430552826,7.596420517395175,0.07268748571565925,False
timer_xl,full,29,metropt,insertion_4,rep0,0.4020723170939439,0.9454938020957219,7.735416796457462,0.07089757872690226,False
timer_xl,raw,29,metropt,permutation,rep1,0.4079815492872542,0.9369250319122688,9.067865130148833,0.11230987877986469,False
timer_xl,full,29,metropt,permutation,rep1,0.4022617080525094,0.9495852536175472,7.786164169482324,0.11650286121926316,False
timer_xl,raw,29,metropt,deletion_30,rep1,0.3865953642058221,0.9171323412495523,3.3505831741755365,0.08950550650334661,False
timer_xl,full,29,metropt,deletion_30,rep1,0.3815307742606882,0.9242859046997294,2.2313032708649816,0.09176893350417911,False
timer_xl,raw,29,metropt,deletion_50,rep1,0.39682694167061366,0.9153083135522814,6.085844886250769,0.11599821051217422,False
timer_xl,full,29,metropt,deletion_50,rep1,0.3916797773992267,0.9266368721193283,4.950732181320228,0.11671817090978524,False
timer_xl,raw,29,metropt,insertion_1,rep1,0.37549471078512336,0.924422481717886,0.38298679080861486,0.02377827165762921,False
timer_xl,full,29,metropt,insertion_1,rep1,0.37539113640224675,0.9337471562283326,0.5861851775843974,0.02407978720199407,False
timer_xl,raw,29,metropt,insertion_4,rep1,0.41580061975113025,0.9367478587233443,11.158178587429003,0.09262927994420728,False
timer_xl,full,29,metropt,insertion_4,rep1,0.4119642516966779,0.9489440862905277,10.385964103597356,0.08615970702175249,False
timer_xl,raw,29,metropt,permutation,rep2,0.4131679524041269,0.9329327777880814,10.454373703023956,0.14270825558130812,False
timer_xl,full,29,metropt,permutation,rep2,0.4064563605393862,0.9416176360633228,8.910122757967741,0.1394442692954614,False
timer_xl,raw,29,metropt,deletion_30,rep2,0.3912673236270297,0.9224157300460468,4.5995627933176575,0.0934178909739541,False
timer_xl,full,29,metropt,deletion_30,rep2,0.38861748629206205,0.933146593797819,4.130190217210372,0.09586477962859863,False
timer_xl,raw,29,metropt,deletion_50,rep2,0.3928096256955385,0.9147367939978702,5.011874561562912,0.11967698876578209,False
timer_xl,full,29,metropt,deletion_50,rep2,0.3871373131350549,0.9241372855289635,3.733577306494018,0.1197932400704658,False
timer_xl,raw,29,metropt,insertion_1,rep2,0.3807750658199375,0.9268757723295885,1.7946120267599452,0.026568308231458462,False
timer_xl,full,29,metropt,insertion_1,rep2,0.3811721550638249,0.9373164806132349,2.135211132703052,0.026806284820817587,False
timer_xl,raw,29,metropt,insertion_4,rep2,0.3921699853105186,0.9255472137113939,4.8408761147777035,0.07116679379989355,False
timer_xl,full,29,metropt,insertion_4,rep2,0.3941082567287499,0.9387472419565192,5.60144405981704,0.07164268362485833,False
timer_xl,raw,29,pmsm,reference,rep0,0.052825920863929614,0.14463502703934475,0.0,0.0,False
timer_xl,full,29,pmsm,reference,rep0,0.04933104113066374,0.13985811442345833,0.0,0.0,False
timer_xl,raw,29,pmsm,legal_gauge_direct,rep0,0.06584625122120306,0.1552060880560638,24.647616443472064,0.022403494837104843,False
timer_xl,full,29,pmsm,legal_gauge_direct,rep0,0.058301604752955614,0.14777978713259163,18.184419823071284,0.01798464579818188,False
timer_xl,raw,29,pmsm,legal_gauge_canonical_preprocessing,rep0,0.052826003510437564,0.14463488805013403,0.0001564506715512337,7.378670006087927e-06,False
timer_xl,full,29,pmsm,legal_gauge_canonical_preprocessing,rep0,0.04933102337960412,0.1398582194563002,-3.598354954004179e-05,4.8142842038046425e-06,False
timer_xl,raw,29,pmsm,permutation,rep0,0.05342489632287951,0.14409110564020308,1.1338665737465226,0.009754620597581408,False
timer_xl,full,29,pmsm,permutation,rep0,0.049626830229070606,0.1397723909774593,0.5996003563423669,0.00612167075500798,False
timer_xl,raw,29,pmsm,deletion_30,rep0,0.052825920863929614,0.14463502703934475,0.0,0.0,True
timer_xl,full,29,pmsm,deletion_30,rep0,0.04933104113066374,0.13985811442345833,0.0,0.0,True
timer_xl,raw,29,pmsm,deletion_50,rep0,0.052825920863929614,0.14463502703934475,0.0,0.0,True
timer_xl,full,29,pmsm,deletion_50,rep0,0.04933104113066374,0.13985811442345833,0.0,0.0,True
timer_xl,raw,29,pmsm,insertion_1,rep0,0.053410181960811064,0.14488936989100146,1.106012138219814,0.005565153041749629,False
timer_xl,full,29,pmsm,insertion_1,rep0,0.04965090870812063,0.13928291758071934,0.6484103520330242,0.0036384057325232378,False
timer_xl,raw,29,pmsm,insertion_4,rep0,0.05444715667874254,0.14400254334641352,3.069015718607049,0.01511615735512757,False
timer_xl,full,29,pmsm,insertion_4,rep0,0.04970196169599222,0.13595357029155777,0.7519009468014648,0.009449436849292087,False
timer_xl,raw,29,pmsm,permutation,rep1,0.0530558953474027,0.14435838091766937,0.4353440123939567,0.008784982280503893,False
timer_xl,full,29,pmsm,permutation,rep1,0.04952598372965295,0.13928532656068718,0.39517227798389065,0.005560170860792155,False
timer_xl,raw,29,pmsm,deletion_30,rep1,0.052825920863929614,0.14463502703934475,0.0,0.0,True
timer_xl,full,29,pmsm,deletion_30,rep1,0.04933104113066374,0.13985811442345833,0.0,0.0,True
timer_xl,raw,29,pmsm,deletion_50,rep1,0.052825920863929614,0.14463502703934475,0.0,0.0,True
timer_xl,full,29,pmsm,deletion_50,rep1,0.04933104113066374,0.13985811442345833,0.0,0.0,True
timer_xl,raw,29,pmsm,insertion_1,rep1,0.05325918346625632,0.14575627770867958,0.8201704679085875,0.005481011302716736,False
timer_xl,full,29,pmsm,insertion_1,rep1,0.049459742189358606,0.13995230364468886,0.26089264638460286,0.0036736433008515415,False
timer_xl,raw,29,pmsm,insertion_4,rep1,0.053714641259432476,0.14384158856761772,1.6823566555366876,0.013398144233364948,False
timer_xl,full,29,pmsm,insertion_4,rep1,0.049324824389041864,0.13679999192806944,-0.012602088825597324,0.008395049238656301,False
timer_xl,raw,29,pmsm,permutation,rep2,0.05366873763771044,0.14467773676608572,1.595460637499868,0.00960518926994075,False
timer_xl,full,29,pmsm,permutation,rep2,0.04968311154005813,0.13981425518579685,0.7136893958143986,0.006238352566316805,False
timer_xl,raw,29,pmsm,deletion_30,rep2,0.052825920863929614,0.14463502703934475,0.0,0.0,True
timer_xl,full,29,pmsm,deletion_30,rep2,0.04933104113066374,0.13985811442345833,0.0,0.0,True
timer_xl,raw,29,pmsm,deletion_50,rep2,0.052825920863929614,0.14463502703934475,0.0,0.0,True
timer_xl,full,29,pmsm,deletion_50,rep2,0.04933104113066374,0.13985811442345833,0.0,0.0,True
timer_xl,raw,29,pmsm,insertion_1,rep2,0.0529070229772089,0.1436411435954957,0.15352711690193033,0.005559655491784776,False
timer_xl,full,29,pmsm,insertion_1,rep2,0.049355553181409384,0.13855022592976135,0.049688898072752785,0.003544681762329827,False
timer_xl,raw,29,pmsm,insertion_4,rep2,0.05459346688107337,0.1440092020141691,3.345982404540848,0.015973026404852667,False
timer_xl,full,29,pmsm,insertion_4,rep2,0.0497565229731598,0.13541012179750603,0.8625032692277435,0.009823816332149397,False
timer_xl,raw,29,steel_industry,reference,rep0,0.28709811778165917,0.5098052375400964,0.0,0.0,False
timer_xl,full,29,steel_industry,reference,rep0,0.2920324231132905,0.5410176917590368,0.0,0.0,False
timer_xl,raw,29,steel_industry,legal_gauge_direct,rep0,0.2888489788683499,0.511545716604169,0.6098476368355366,0.0128722671063017,False
timer_xl,full,29,steel_industry,legal_gauge_direct,rep0,0.29314614540408906,0.5412519704577425,0.38136939690649463,0.010072502912157905,False
timer_xl,raw,29,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.2870981205736488,0.5098052439678924,9.724862248816635e-07,2.0303950558966757e-07,False
timer_xl,full,29,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.2920324248354055,0.5410176987204446,5.896999333288022e-07,1.7611117508583721e-07,False
timer_xl,raw,29,steel_industry,permutation,rep0,0.30314815255358385,0.5240260802059833,5.590435387016668,0.08341068282193201,False
timer_xl,full,29,steel_industry,permutation,rep0,0.3060283954109274,0.5558892107942548,4.792609035814954,0.06984041809732593,False
timer_xl,raw,29,steel_industry,deletion_30,rep0,0.2988966526834205,0.5210153490412301,4.109582811941048,0.08325104997696343,False
timer_xl,full,29,steel_industry,deletion_30,rep0,0.3007303544096501,0.5499771237821285,2.9784128774582586,0.0693781391709994,False
timer_xl,raw,29,steel_industry,deletion_50,rep0,0.2988966526834205,0.5210153490412301,4.109582811941048,0.08325104997696343,False
timer_xl,full,29,steel_industry,deletion_50,rep0,0.3007303544096501,0.5499771237821285,2.9784128774582586,0.0693781391709994,False
timer_xl,raw,29,steel_industry,insertion_1,rep0,0.2897818637668135,0.5127880513107625,0.934783552706997,0.05949047453199583,False
timer_xl,full,29,steel_industry,insertion_1,rep0,0.2947180798196719,0.5452413524742538,0.9196433319801578,0.049790040639929534,False
timer_xl,raw,29,steel_industry,insertion_4,rep0,0.317425809546664,0.5476435892611461,10.563528594105698,0.14437650218703071,False
timer_xl,full,29,steel_industry,insertion_4,rep0,0.3205997572564545,0.5805436473591195,9.782247408905587,0.12210917527412407,False
timer_xl,raw,29,steel_industry,permutation,rep1,0.3181942517235661,0.5371076190121087,10.831186976138873,0.11698174322216956,False
timer_xl,full,29,steel_industry,permutation,rep1,0.31662384115747944,0.5649956968067723,8.420783480829108,0.09341082541266953,False
timer_xl,raw,29,steel_industry,deletion_30,rep1,0.2988966526834205,0.5210153490412301,4.109582811941048,0.08325104997696343,False
timer_xl,full,29,steel_industry,deletion_30,rep1,0.3007303544096501,0.5499771237821285,2.9784128774582586,0.0693781391709994,False
timer_xl,raw,29,steel_industry,deletion_50,rep1,0.2988966526834205,0.5210153490412301,4.109582811941048,0.08325104997696343,False
timer_xl,full,29,steel_industry,deletion_50,rep1,0.3007303544096501,0.5499771237821285,2.9784128774582586,0.0693781391709994,False
timer_xl,raw,29,steel_industry,insertion_1,rep1,0.2899300912525732,0.5130130596051042,0.9864131094958095,0.05813737368352452,False
timer_xl,full,29,steel_industry,insertion_1,rep1,0.2946258543489702,0.5447943855372606,0.8880627733153013,0.04862538019309802,False
