study,method,seed,identity,system,condition,replicate,sd_nmae,sd_nrmse
development,unitime,43,hydraulic/insertion_4/rep1,hydraulic,insertion_4,1,0.09592387632034687,0.15096336005447417
development,unitime,43,hydraulic/insertion_4/rep2,hydraulic,insertion_4,2,0.09592387632034687,0.15096336005447417
development,unitime,43,hydraulic/legal_gauge_canonical_preprocessing/rep0,hydraulic,legal_gauge_canonical_preprocessing,0,0.0959238696834968,0.1509633498932646
development,unitime,43,hydraulic/legal_gauge_direct/rep0,hydraulic,legal_gauge_direct,0,2.3438786911512373,2.823685468358519
development,unitime,43,hydraulic/permutation/rep0,hydraulic,permutation,0,0.09592387659487928,0.1509633580693727
development,unitime,43,hydraulic/permutation/rep1,hydraulic,permutation,1,0.09592387659487928,0.1509633580693727
development,unitime,43,hydraulic/permutation/rep2,hydraulic,permutation,2,0.09592387659487928,0.1509633580693727
development,unitime,43,hydraulic/reference/rep0,hydraulic,reference,0,0.09592387659487928,0.1509633580693727
development,unitime,43,metropt/deletion_30/rep0,metropt,deletion_30,0,0.5061077452618502,0.9684918876375848
development,unitime,43,metropt/deletion_30/rep1,metropt,deletion_30,1,0.5061077452618502,0.9684918876375848
development,unitime,43,metropt/deletion_30/rep2,metropt,deletion_30,2,0.5061077452618502,0.9684918876375848
development,unitime,43,metropt/deletion_50/rep0,metropt,deletion_50,0,0.5061077452618502,0.9684918876375848
development,unitime,43,metropt/deletion_50/rep1,metropt,deletion_50,1,0.5061077452618502,0.9684918876375848
development,unitime,43,metropt/deletion_50/rep2,metropt,deletion_50,2,0.5061077452618502,0.9684918876375848
development,unitime,43,metropt/insertion_1/rep0,metropt,insertion_1,0,0.5061077350657669,0.9684918796008878
development,unitime,43,metropt/insertion_1/rep1,metropt,insertion_1,1,0.5061077350657669,0.9684918796008878
development,unitime,43,metropt/insertion_1/rep2,metropt,insertion_1,2,0.5061077350657669,0.9684918796008878
development,unitime,43,metropt/insertion_4/rep0,metropt,insertion_4,0,0.5061077313395688,0.9684918802483731
development,unitime,43,metropt/insertion_4/rep1,metropt,insertion_4,1,0.5061077313395688,0.9684918802483731
development,unitime,43,metropt/insertion_4/rep2,metropt,insertion_4,2,0.5061077313395688,0.9684918802483731
development,unitime,43,metropt/legal_gauge_canonical_preprocessing/rep0,metropt,legal_gauge_canonical_preprocessing,0,0.5061077501303602,0.9684918767099975
development,unitime,43,metropt/legal_gauge_direct/rep0,metropt,legal_gauge_direct,0,0.5061066225447105,0.968500461019075
development,unitime,43,metropt/permutation/rep0,metropt,permutation,0,0.5061077350657669,0.9684918796008878
development,unitime,43,metropt/permutation/rep1,metropt,permutation,1,0.5061077350657669,0.9684918796008878
development,unitime,43,metropt/permutation/rep2,metropt,permutation,2,0.5061077350657669,0.9684918796008878
development,unitime,43,metropt/reference/rep0,metropt,reference,0,0.5061077350657669,0.9684918796008878
development,unitime,43,pmsm/deletion_30/rep0,pmsm,deletion_30,0,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/deletion_30/rep1,pmsm,deletion_30,1,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/deletion_30/rep2,pmsm,deletion_30,2,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/deletion_50/rep0,pmsm,deletion_50,0,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/deletion_50/rep1,pmsm,deletion_50,1,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/deletion_50/rep2,pmsm,deletion_50,2,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/insertion_1/rep0,pmsm,insertion_1,0,0.05932382456107955,0.15326411253819378
development,unitime,43,pmsm/insertion_1/rep1,pmsm,insertion_1,1,0.05932382456107955,0.15326411253819378
development,unitime,43,pmsm/insertion_1/rep2,pmsm,insertion_1,2,0.05932382456107955,0.15326411253819378
development,unitime,43,pmsm/insertion_4/rep0,pmsm,insertion_4,0,0.05932382205121612,0.1532641108856439
development,unitime,43,pmsm/insertion_4/rep1,pmsm,insertion_4,1,0.05932382205121612,0.1532641108856439
development,unitime,43,pmsm/insertion_4/rep2,pmsm,insertion_4,2,0.05932382205121612,0.1532641108856439
development,unitime,43,pmsm/legal_gauge_canonical_preprocessing/rep0,pmsm,legal_gauge_canonical_preprocessing,0,0.05932383883172295,0.1532641030467498
development,unitime,43,pmsm/legal_gauge_direct/rep0,pmsm,legal_gauge_direct,0,0.07972139622430675,0.1680270927341275
development,unitime,43,pmsm/permutation/rep0,pmsm,permutation,0,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/permutation/rep1,pmsm,permutation,1,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/permutation/rep2,pmsm,permutation,2,0.05932382235706724,0.1532641118665277
development,unitime,43,pmsm/reference/rep0,pmsm,reference,0,0.05932382235706724,0.1532641118665277
development,unitime,43,steel_industry/deletion_30/rep0,steel_industry,deletion_30,0,0.971951436479509,1.2389653935394083
development,unitime,43,steel_industry/deletion_30/rep1,steel_industry,deletion_30,1,0.971951436479509,1.2389653935394083
development,unitime,43,steel_industry/deletion_30/rep2,steel_industry,deletion_30,2,0.971951436479509,1.2389653935394083
development,unitime,43,steel_industry/deletion_50/rep0,steel_industry,deletion_50,0,0.971951436479509,1.2389653935394083
development,unitime,43,steel_industry/deletion_50/rep1,steel_industry,deletion_50,1,0.971951436479509,1.2389653935394083
development,unitime,43,steel_industry/deletion_50/rep2,steel_industry,deletion_50,2,0.971951436479509,1.2389653935394083
development,unitime,43,steel_industry/insertion_1/rep0,steel_industry,insertion_1,0,0.36532739316285406,0.5876848526962912
development,unitime,43,steel_industry/insertion_1/rep1,steel_industry,insertion_1,1,0.36532739316285406,0.5876848526962912
development,unitime,43,steel_industry/insertion_1/rep2,steel_industry,insertion_1,2,0.36532739316285406,0.5876848526962912
development,unitime,43,steel_industry/insertion_4/rep0,steel_industry,insertion_4,0,0.36532739048191637,0.5876848547790795
development,unitime,43,steel_industry/insertion_4/rep1,steel_industry,insertion_4,1,0.36532739048191637,0.5876848547790795
development,unitime,43,steel_industry/insertion_4/rep2,steel_industry,insertion_4,2,0.36532739048191637,0.5876848547790795
development,unitime,43,steel_industry/legal_gauge_canonical_preprocessing/rep0,steel_industry,legal_gauge_canonical_preprocessing,0,0.36532739609021114,0.5876848586863832
development,unitime,43,steel_industry/legal_gauge_direct/rep0,steel_industry,legal_gauge_direct,0,0.36589595682595355,0.5880853222848152
development,unitime,43,steel_industry/permutation/rep0,steel_industry,permutation,0,0.36532739096760297,0.5876848504386565
development,unitime,43,steel_industry/permutation/rep1,steel_industry,permutation,1,0.36532739096760297,0.5876848504386565
development,unitime,43,steel_industry/permutation/rep2,steel_industry,permutation,2,0.36532739096760297,0.5876848504386565
development,unitime,43,steel_industry/reference/rep0,steel_industry,reference,0,0.36532739096760297,0.5876848504386565
